Asset Name,Asset Type,Cloud,Critical Alerts,High Alerts,Medium Alerts,Low Alerts,Informational Alerts,Critical Vulnerability,High Vulnerability,Medium Vulnerability,Low Vulnerability,Account ID,Account Name,Asset ID,Region ID,Region,Actions
"nusqaapne2-polk-node-v1","EC2 Instance","aws",0,3,1,0,0,2,118,361,29,"800445880799","AWS_SQA_NUPF - 800445880799","i-0dafd3805cd4820ad","ap-northeast-2","AWS Seoul",
"DEV-RCS-MAAP-BAS-PRI-A","EC2 Instance","aws",0,3,1,0,0,43,726,689,124,"493710722196","rcs-mapp@lguplus - 493710722196","i-0d98db6017f5c656a","ap-northeast-2","AWS Seoul",
"selvasai-tts","EC2 Instance","aws",0,3,1,0,0,6,46,981,63,"932507484725","aws-AICC-bmt - 932507484725","i-0ad4cc5d5623cc47d","ap-northeast-2","AWS Seoul",
"rapeech-soe","EC2 Instance","aws",0,3,1,0,0,39,225,456,708,"932507484725","aws-AICC-bmt - 932507484725","i-0013519499f58065f","ap-northeast-2","AWS Seoul",
"bridgetec-swat","EC2 Instance","aws",0,3,1,0,0,26,93,391,696,"932507484725","aws-AICC-bmt - 932507484725","i-07f8117676774e26d","ap-northeast-2","AWS Seoul",
"DEV-RCS-MAAP-EKS-1-30-A2P-01","EC2 Instance","aws",0,3,1,0,0,7,178,395,20,"493710722196","rcs-mapp@lguplus - 493710722196","i-0d71d7cae62db43d3","ap-northeast-2","AWS Seoul",
"DEV-RCS-MAAP-EKS-1-30-MQ-01","EC2 Instance","aws",0,3,1,0,0,5,172,385,20,"493710722196","rcs-mapp@lguplus - 493710722196","i-0b76a13d1d7f1555a","ap-northeast-2","AWS Seoul",
"eks-violet-dev-service-violet-c5-2xlarge-ng","EC2 Instance","aws",0,3,1,0,0,8,52,75,15,"654654486146","aws-dev-violet - 654654486146","i-04616d30255245e29","ap-northeast-2","AWS Seoul",
"eks-violet-dev-service-violet-c5-2xlarge-ng","EC2 Instance","aws",0,3,1,0,0,0,35,50,12,"654654486146","aws-dev-violet - 654654486146","i-0e545eb842f05e1a1","ap-northeast-2","AWS Seoul",
"i-05ddacedc87ec2186","EC2 Instance","aws",0,3,1,0,0,2,95,191,16,"767397901718","aws-nsd-dev - 767397901718","i-05ddacedc87ec2186","ap-northeast-2","AWS Seoul",
"i-0ce6f929d01df3c4e","EC2 Instance","aws",0,3,1,0,0,3,152,399,23,"767397957492","aws-dev-ucrm - 767397957492","i-0ce6f929d01df3c4e","ap-northeast-2","AWS Seoul",
"i-04aae28aaf1b4f181","EC2 Instance","aws",0,3,1,0,0,3,152,399,23,"767397957492","aws-dev-ucrm - 767397957492","i-04aae28aaf1b4f181","ap-northeast-2","AWS Seoul",
"i-04a5e5ccefc62c87d","EC2 Instance","aws",0,3,1,0,0,2,95,191,16,"767397901718","aws-nsd-dev - 767397901718","i-04a5e5ccefc62c87d","ap-northeast-2","AWS Seoul",
"i-05c2215fb9058b8fd","EC2 Instance","aws",0,3,1,0,0,2,95,191,16,"767397901718","aws-nsd-dev - 767397901718","i-05c2215fb9058b8fd","ap-northeast-2","AWS Seoul",
"ec2-az2a-luiot-dev1-hbase3","EC2 Instance","aws",0,3,1,0,0,50,551,982,564,"011143606116","svcalliance1 - 011143606116","i-0db54fc05abe986b7","ap-northeast-2","AWS Seoul",
"ec2-az2a-luiot-dev1-hbase7","EC2 Instance","aws",0,3,1,0,0,18,516,921,475,"011143606116","svcalliance1 - 011143606116","i-015300de5480f0b1a","ap-northeast-2","AWS Seoul",
"ec2-az2a-luiot-dev1-hbase5","EC2 Instance","aws",0,3,1,0,0,18,516,921,475,"011143606116","svcalliance1 - 011143606116","i-06a427ac1e0408c58","ap-northeast-2","AWS Seoul",
"ec2-az2a-luiot-dev1-hbase6","EC2 Instance","aws",0,3,1,0,0,18,518,919,475,"011143606116","svcalliance1 - 011143606116","i-0742091ce29b7470d","ap-northeast-2","AWS Seoul",
"ec2-az2a-luiot-dev1-hbase1","EC2 Instance","aws",0,3,1,0,0,94,520,1047,651,"011143606116","svcalliance1 - 011143606116","i-047bc525a9333ff0d","ap-northeast-2","AWS Seoul",
"ec2-az2a-luiot-dev1-hbase4","EC2 Instance","aws",0,3,1,0,0,18,518,919,475,"011143606116","svcalliance1 - 011143606116","i-0e5c89232f95ad7f0","ap-northeast-2","AWS Seoul",
"ec2-az2a-luiot-dev1-hbase2","EC2 Instance","aws",0,3,1,0,0,76,457,857,536,"011143606116","svcalliance1 - 011143606116","i-0adb0da241046af94","ap-northeast-2","AWS Seoul",
"i-06473146653e434fb","EC2 Instance","aws",0,3,1,0,0,3,113,389,19,"532244111777","AWS_CM_SHARE - 532244111777","i-06473146653e434fb","ap-northeast-2","AWS Seoul",
"i-088114d2c9ead0331","EC2 Instance","aws",0,3,1,0,0,3,119,397,20,"532244111777","AWS_CM_SHARE - 532244111777","i-088114d2c9ead0331","ap-northeast-2","AWS Seoul",
"teumposapi-teumd_apnortheast2-v117","EC2 Instance","aws",0,3,1,0,0,9,447,1506,59,"519057813841","Flagship_app_dev - 519057813841","i-068b2a05f778784f1","ap-northeast-2","AWS Seoul",
"teumschedulerapi-teumd_apnortheast2-v182","EC2 Instance","aws",0,3,1,0,0,11,463,1525,64,"519057813841","Flagship_app_dev - 519057813841","i-0f1ae5e811c00f2c3","ap-northeast-2","AWS Seoul",
"teumschedulerapi-teums_apnortheast2-v070","EC2 Instance","aws",0,3,1,0,0,11,463,1525,64,"519057813841","Flagship_app_dev - 519057813841","i-0a70439cf01c773ee","ap-northeast-2","AWS Seoul",
"teumposapi-teums_apnortheast2-v022","EC2 Instance","aws",0,3,1,0,0,9,447,1506,59,"519057813841","Flagship_app_dev - 519057813841","i-0bdf606ca2eab84d1","ap-northeast-2","AWS Seoul",
"nusqaapne2-polk-spot-karpenter","EC2 Instance","aws",0,3,1,0,0,2,118,361,29,"800445880799","AWS_SQA_NUPF - 800445880799","i-086f913ce317dcc76","ap-northeast-2","AWS Seoul",
"ddcrawler-teum_apnortheast2-v003","EC2 Instance","aws",0,3,1,0,0,1,409,1469,56,"846607658388","Flagship_app_stg - 846607658388","i-023d93627d90981cb","ap-northeast-2","AWS Seoul",
"i-0502d81d8858a40a3","EC2 Instance","aws",0,3,1,0,0,2,95,191,16,"767397901718","aws-nsd-dev - 767397901718","i-0502d81d8858a40a3","ap-northeast-2","AWS Seoul",
"ec2-prd-mpay-batch-02","EC2 Instance","aws",0,3,1,0,0,28,634,1348,225,"575219035219","LGUplus_micropay_prod - 575219035219","i-0fc2ca4505b996e15","ap-northeast-2","AWS Seoul",
"ec2-prd-mpay-batch-01","EC2 Instance","aws",0,3,1,0,0,28,636,1350,227,"575219035219","LGUplus_micropay_prod - 575219035219","i-0daf2a3480b064b7b","ap-northeast-2","AWS Seoul",
"i-004ba85fb78531b86","EC2 Instance","aws",0,3,1,0,0,2,95,191,16,"767397901718","aws-nsd-dev - 767397901718","i-004ba85fb78531b86","ap-northeast-2","AWS Seoul",
"i-06ba5c2fd6a6f6017","EC2 Instance","aws",0,3,1,0,0,1,51,59,10,"590184057287","aws-itmod-releng - 590184057287","i-06ba5c2fd6a6f6017","ap-northeast-2","AWS Seoul",
"i-0aa604de62ea87bbb","EC2 Instance","aws",0,3,1,0,0,2,95,191,16,"533267185836","aws-nsd-prd - 533267185836","i-0aa604de62ea87bbb","ap-northeast-2","AWS Seoul",
"nuprodapne2-shoz-monitoring-node-v4","EC2 Instance","aws",0,3,1,0,0,2,118,361,29,"861894787667","AWS_PROD_NUPF - 861894787667","i-0c80e64685b3217be","ap-northeast-2","AWS Seoul",
"cmshareapne2-fiio-ondemand","EC2 Instance","aws",0,3,1,0,0,0,49,74,13,"532244111777","AWS_CM_SHARE - 532244111777","i-03df244bcc1ea61ab","ap-northeast-2","AWS Seoul",
"cmshareapne2-fiio-ondemand","EC2 Instance","aws",0,3,1,0,0,0,49,74,13,"532244111777","AWS_CM_SHARE - 532244111777","i-0609708fdf136771c","ap-northeast-2","AWS Seoul",
"kafkaproxy-netxd_stage_apnortheast2-v004","EC2 Instance","aws",0,3,1,0,0,5,440,1499,61,"506954789174","dax-network - 506954789174","i-0c975814f8e206633","ap-northeast-2","AWS Seoul",
"kafkaproxy-netxd_dev_apnortheast2-v002","EC2 Instance","aws",0,3,1,0,0,5,440,1499,61,"506954789174","dax-network - 506954789174","i-0dedfdfec836f49b2","ap-northeast-2","AWS Seoul",
"ec2-prd-clcc-vars-web-03","EC2 Instance","aws",3,1,0,0,0,8,221,828,54,"230837497989","awsprdclcc - 230837497989","i-0a13063987ac85a5a","ap-northeast-2","AWS Seoul",
"ec2-prd-clcc-sbc-oracle-ocom","EC2 Instance","aws",0,2,1,0,1,0,0,0,0,"230837497989","awsprdclcc - 230837497989","i-0c24551b15225f9db","ap-northeast-2","AWS Seoul",
"nodeg-prd-mpay-eksmpay-ng-1-30","EC2 Instance","aws",0,3,1,0,0,5,152,410,21,"575219035219","LGUplus_micropay_prod - 575219035219","i-0b8551447245d71bc","ap-northeast-2","AWS Seoul",
"i-0977c828d0e52d6c1","EC2 Instance","aws",0,3,1,0,0,2,95,191,16,"533267185836","aws-nsd-prd - 533267185836","i-0977c828d0e52d6c1","ap-northeast-2","AWS Seoul",
"i-0a13392d78f14df57","EC2 Instance","aws",0,3,1,0,0,2,95,191,16,"533267185836","aws-nsd-prd - 533267185836","i-0a13392d78f14df57","ap-northeast-2","AWS Seoul",
"i-039f5c18d42336124","EC2 Instance","aws",0,3,1,0,0,2,95,191,16,"533267185836","aws-nsd-prd - 533267185836","i-039f5c18d42336124","ap-northeast-2","AWS Seoul",
"ec2-nu-stest-nupf-wtp-dbagent-az2a","EC2 Instance","aws",0,3,1,0,0,24,689,1391,247,"800445880799","AWS_SQA_NUPF - 800445880799","i-0d909a84e49cd62e5","ap-northeast-2","AWS Seoul",
"ec2-nu-stest-nupf-batch09-az2a-new","EC2 Instance","aws",0,3,1,0,0,6,453,972,129,"800445880799","AWS_SQA_NUPF - 800445880799","i-0c119f47cbb7f0fbd","ap-northeast-2","AWS Seoul",
"ec2-nu-stest-nupf-fld","EC2 Instance","aws",0,3,1,0,0,5,387,704,99,"800445880799","AWS_SQA_NUPF - 800445880799","i-04c8a4af0c13f3ead","ap-northeast-2","AWS Seoul",
"PRD-RCS-PRI-DPM (상시기동, S.P. 적용)","EC2 Instance","aws",0,3,1,0,0,47,455,929,218,"749191198107","aws-prd-rcs - 749191198107","i-07299c8b149dc1257","ap-northeast-2","AWS Seoul",
"PRD-RCS-PRI-BASTION-EKS-v1.30 (상시기동, S.P. 적용)","EC2 Instance","aws",0,3,1,0,0,15,863,2442,161,"749191198107","aws-prd-rcs - 749191198107","i-0d414c73d18e9ace5","ap-northeast-2","AWS Seoul",
"ec2-violet-dev-eks-mgmt-a","EC2 Instance","aws",0,3,1,0,0,45,438,1287,64,"654654486146","aws-dev-violet - 654654486146","i-05fe636bf97232f0b","ap-northeast-2","AWS Seoul",
"PRD-RCS-MAAP-EKS-1-30-NODE-30-PRD-RCS-MAAP-A2P-02","EC2 Instance","aws",0,3,1,0,0,5,153,397,22,"158060049443","RCSMaaP_PRD - 158060049443","i-01f70615ab128bac5","ap-northeast-2","AWS Seoul",
"ec2-violet-dev-service-ixisolution-g4dn-2xlarge","EC2 Instance","aws",0,3,1,0,0,13,347,1204,43,"654654486146","aws-dev-violet - 654654486146","i-0e9f23466c28a771b","ap-northeast-2","AWS Seoul",
"i-00ab9ee40aa2f0a65","EC2 Instance","aws",0,3,1,0,0,1,55,92,15,"590184057287","aws-itmod-releng - 590184057287","i-00ab9ee40aa2f0a65","ap-northeast-2","AWS Seoul",
"ec2-nu-prod-nupf-nusp-batch01-az2c","EC2 Instance","aws",0,3,1,0,0,6,440,938,123,"861894787667","AWS_PROD_NUPF - 861894787667","i-0aa2b57a9f0ad4e92","ap-northeast-2","AWS Seoul",
"ec2-nu-prod-nupf-nums-batch01-az2b","EC2 Instance","aws",0,3,1,0,0,6,443,955,126,"861894787667","AWS_PROD_NUPF - 861894787667","i-008ec7bd4a2269a57","ap-northeast-2","AWS Seoul",
"ec2-nu-prod-nupf-nuoh-batch01-az2c","EC2 Instance","aws",0,3,1,0,0,6,443,955,126,"861894787667","AWS_PROD_NUPF - 861894787667","i-0bf794e942865a057","ap-northeast-2","AWS Seoul",
"ec2-nu-prod-nupf-nuci-batch01-az2c","EC2 Instance","aws",0,3,1,0,0,6,443,955,126,"861894787667","AWS_PROD_NUPF - 861894787667","i-098d71b814232eb88","ap-northeast-2","AWS Seoul",
"ec2-nu-prod-nupf-nuur-batch01-az2a","EC2 Instance","aws",0,3,1,0,0,6,443,955,126,"861894787667","AWS_PROD_NUPF - 861894787667","i-0597f65d9a815c1a8","ap-northeast-2","AWS Seoul",
"ec2-nu-prod-nupf-nucb-batch01-az2a","EC2 Instance","aws",0,3,1,0,0,6,443,955,126,"861894787667","AWS_PROD_NUPF - 861894787667","i-0e3849e2e76e19de7","ap-northeast-2","AWS Seoul",
"ec2-nu-prod-nupf-nucc-batch01-az2b","EC2 Instance","aws",0,3,1,0,0,6,443,955,126,"861894787667","AWS_PROD_NUPF - 861894787667","i-00fd9f7a54c2ea64f","ap-northeast-2","AWS Seoul",
"ec2-nu-prod-nupf-nudc-batch01-az2b","EC2 Instance","aws",0,3,1,0,0,6,438,951,126,"861894787667","AWS_PROD_NUPF - 861894787667","i-0eb7abb30a685bc4d","ap-northeast-2","AWS Seoul",
"ec2-nu-prod-nupf-nunm-batch01-az2b","EC2 Instance","aws",0,3,1,0,0,6,443,955,126,"861894787667","AWS_PROD_NUPF - 861894787667","i-05376f9a806bca0cd","ap-northeast-2","AWS Seoul",
"ec2-nu-prod-nupf-nupm-batch01-az2b","EC2 Instance","aws",0,3,1,0,0,7,416,889,111,"861894787667","AWS_PROD_NUPF - 861894787667","i-0ed8cec294e23bb69","ap-northeast-2","AWS Seoul",
"ec2-nu-prod-nupf-nucd-batch01-az2b","EC2 Instance","aws",0,3,1,0,0,6,443,955,126,"861894787667","AWS_PROD_NUPF - 861894787667","i-04f1112805f564892","ap-northeast-2","AWS Seoul",
"ec2-nu-prod-nupf-nucp-batch01-az2d","EC2 Instance","aws",0,3,1,0,0,6,443,955,126,"861894787667","AWS_PROD_NUPF - 861894787667","i-0ae9523925bdba81e","ap-northeast-2","AWS Seoul",
"ec2-nu-prod-nupf-nuel-batch01-az2b","EC2 Instance","aws",0,3,1,0,0,6,438,951,126,"861894787667","AWS_PROD_NUPF - 861894787667","i-0f03f39c7e11b1c02","ap-northeast-2","AWS Seoul",
"ec2-nu-prod-nupf-nuss-batch01-az2d","EC2 Instance","aws",0,3,1,0,0,6,443,955,126,"861894787667","AWS_PROD_NUPF - 861894787667","i-0db4c3fbb32ef83ae","ap-northeast-2","AWS Seoul",
"ec2-nu-prod-nupf-nucm-batch01-az2b","EC2 Instance","aws",0,3,1,0,0,6,443,955,126,"861894787667","AWS_PROD_NUPF - 861894787667","i-08febb63595f2e3dd","ap-northeast-2","AWS Seoul",
"ec2-nu-prod-nupf-nupd-batch01-az2c","EC2 Instance","aws",0,3,1,0,0,6,443,955,126,"861894787667","AWS_PROD_NUPF - 861894787667","i-0eb42bf75426fe645","ap-northeast-2","AWS Seoul",
"ec2-nu-prod-nupf-numc-batch01-az2a","EC2 Instance","aws",0,3,1,0,0,6,438,951,126,"861894787667","AWS_PROD_NUPF - 861894787667","i-0e987fcdef1090609","ap-northeast-2","AWS Seoul",
"ec2-nu-prod-nupf-nucl-batch01-az2b","EC2 Instance","aws",0,3,1,0,0,6,443,955,126,"861894787667","AWS_PROD_NUPF - 861894787667","i-02539877073d1e18a","ap-northeast-2","AWS Seoul",
"ec2-nu-prod-nupf-nusc-batch01-az2c","EC2 Instance","aws",0,3,1,0,0,6,443,955,126,"861894787667","AWS_PROD_NUPF - 861894787667","i-094dee31699cf147b","ap-northeast-2","AWS Seoul",
"ec2-nu-prod-nupf-nuom-batch01-az2b","EC2 Instance","aws",0,3,1,0,0,6,443,955,126,"861894787667","AWS_PROD_NUPF - 861894787667","i-05fbcf08358d1b345","ap-northeast-2","AWS Seoul",
"ec2-nu-prod-nupf-numd-batch01-az2a","EC2 Instance","aws",0,3,1,0,0,6,443,955,126,"861894787667","AWS_PROD_NUPF - 861894787667","i-0a757fcc063e2a50c","ap-northeast-2","AWS Seoul",
"ec2-nu-prod-nupf-nuau-batch01-az2a","EC2 Instance","aws",0,3,1,0,0,43,539,1041,138,"861894787667","AWS_PROD_NUPF - 861894787667","i-0bf50c3df0200e6bd","ap-northeast-2","AWS Seoul",
"ec2-nu-prod-nupf-nufs-batch01-az2b","EC2 Instance","aws",0,3,1,0,0,6,443,955,126,"861894787667","AWS_PROD_NUPF - 861894787667","i-0f0732816c6390764","ap-northeast-2","AWS Seoul",
"ec2-nu-prod-nupf-nuob-batch01-az2a","EC2 Instance","aws",0,3,1,0,0,6,443,955,126,"861894787667","AWS_PROD_NUPF - 861894787667","i-08b796b499ea4dfbe","ap-northeast-2","AWS Seoul",
"ec2-nu-prod-nupf-nufr-batch01-az2a","EC2 Instance","aws",0,3,1,0,0,6,438,951,126,"861894787667","AWS_PROD_NUPF - 861894787667","i-0c3b023c3b4888d5b","ap-northeast-2","AWS Seoul",
"ec2-nu-prod-nupf-nunc-batch01-az2a","EC2 Instance","aws",0,3,1,0,0,6,443,955,126,"861894787667","AWS_PROD_NUPF - 861894787667","i-05343ebf979b0fa52","ap-northeast-2","AWS Seoul",
"ec2-nu-prod-nupf-nunr-batch01-az2a","EC2 Instance","aws",0,3,1,0,0,6,443,955,126,"861894787667","AWS_PROD_NUPF - 861894787667","i-07bc880638bfc6247","ap-northeast-2","AWS Seoul",
"ec2-nu-prod-nupf-nuvi-batch01-az2c","EC2 Instance","aws",0,3,1,0,0,6,313,615,73,"861894787667","AWS_PROD_NUPF - 861894787667","i-08d8a6a83ec24cac7","ap-northeast-2","AWS Seoul",
"ec2-nu-prod-nupf-std-batch06-az2b","EC2 Instance","aws",0,3,1,0,0,6,443,955,126,"861894787667","AWS_PROD_NUPF - 861894787667","i-01aba6e7b365ab078","ap-northeast-2","AWS Seoul",
